Frame,Result,H,S,C,I,Boost,SPHY,Accepted,Sig,TS
958,000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000,0.9854,0.9992,0.9,0.0138,5.8119,94.0684,✅,8a0446d1590b88fd,2026-01-18T22:27:04.467046
960,000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000,0.9862,0.9727,0.9,0.0136,5.7534,94.0274,✅,e93c28855810f404,2026-01-18T22:27:04.466589
961,111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111,0.955,0.9724,0.9,0.0173,6.8365,94.7855,✅,ba203b812feae6e9,2026-01-18T22:27:04.470586
959,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9969,0.9952,0.9,0.0018,1.7372,91.2161,✅,4f466dee5985e357,2026-01-18T22:27:04.466338
964,000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000,0.9863,0.9561,0.9,0.0302,11.2822,97.8976,✅,583e6f2e112c6c71,2026-01-18T22:27:04.478840
962,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111,0.9942,0.9703,0.9,0.0239,9.2707,96.4895,✅,e65470641fea154c,2026-01-18T22:27:04.475829
963,000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000,0.964,0.9707,0.9,0.0068,3.4279,92.3996,✅,1fd97822aa681cda,2026-01-18T22:27:04.477085
965,000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000,0.9749,0.9931,0.9,0.0182,7.2683,95.0878,✅,a8e09eba5a494e56,2026-01-18T22:27:04.479045
966,111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111,0.9952,0.9577,0.9,0.0375,13.7811,99.6468,✅,5b476693cfa38b20,2026-01-18T22:27:04.485789
967,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100,0.994,0.9719,0.9,0.0221,8.7508,96.1256,✅,e66e1ba1999fbc09,2026-01-18T22:27:04.486167
968,111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111,0.9754,0.9709,0.9,0.0045,2.7404,91.9183,✅,3e98cc8bb28f53d2,2026-01-18T22:27:04.486685
969,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000,0.9757,0.9606,0.9,0.0151,6.3191,94.4234,✅,0f454b4a5252d527,2026-01-18T22:27:04.490596
970,111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9906,0.9909,0.9,0.0004,1.3155,90.9209,✅,8ac5e5bf0394238e,2026-01-18T22:27:04.495216
971,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000,0.9607,0.9533,0.9,0.0074,3.7395,92.6176,✅,38418d6ca177d122,2026-01-18T22:27:04.496241
972,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000,0.9697,0.9781,0.9,0.0085,4.1067,92.8747,✅,e4b3609ddf647318,2026-01-18T22:27:04.496245
973,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,0.9754,0.97,0.9,0.0054,3.0812,92.1569,✅,92dc16e3b63fc216,2026-01-18T22:27:04.500066
974,111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111,0.9823,0.9789,0.9,0.0033,2.395,91.6765,✅,c03c7bdbc835ef7f,2026-01-18T22:27:04.503512
975,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000,0.9565,0.9737,0.9,0.0173,7.019,94.9133,✅,9ec009a27d673a0d,2026-01-18T22:27:04.504911
976,111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111,0.9586,0.9559,0.9,0.0028,2.2226,91.5558,✅,a5aacc74db689fea,2026-01-18T22:27:04.505267
977,111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111,1.0,0.9737,0.9,0.0263,10.3739,97.2618,✅,faa821425a54ad4c,2026-01-18T22:27:04.511499
979,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000,0.9879,0.9982,0.9,0.0103,4.8743,93.412,✅,a8964e27e6e070b4,2026-01-18T22:27:04.516037
978,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,0.9969,0.9771,0.9,0.0198,8.1715,95.7201,✅,ef85346cbdce57c9,2026-01-18T22:27:04.513557
980,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100,0.9603,0.9585,0.9,0.0018,1.9377,91.3564,✅,2d4992763cdaa006,2026-01-18T22:27:04.518500
981,000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9566,0.983,0.9,0.0264,10.0893,97.0625,✅,fb30403f6426450c,2026-01-18T22:27:04.521507
983,111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111,0.9542,0.9622,0.9,0.0081,4.064,92.8448,✅,2b7803c6390fdfa8,2026-01-18T22:27:04.525173
982,000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9828,0.9928,0.9,0.01,4.7971,93.358,✅,9e51d87ca9bddfb2,2026-01-18T22:27:04.525164
984,111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9591,0.9804,0.9,0.0213,8.4908,95.9436,✅,7d30ee80326ab5e5,2026-01-18T22:27:04.530027
985,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111,0.9681,0.9931,0.9,0.025,9.7778,96.8445,✅,ec92f44c8c56b7b8,2026-01-18T22:27:04.531646
986,000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9985,0.9544,0.9,0.0442,16.4458,100.0,✅,9bf2b9675be6e21b,2026-01-18T22:27:04.538655
987,111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111,0.9593,0.9959,0.9,0.0367,13.5117,99.4582,✅,862d3e3f5f691414,2026-01-18T22:27:04.539282
988,000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,0.9976,0.9806,0.9,0.017,7.3256,95.1279,✅,4f934fd0f0c9a035,2026-01-18T22:27:04.539887
989,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000,0.9546,0.9639,0.9,0.0093,4.5097,93.1568,✅,941269517df808e0,2026-01-18T22:27:04.540756
990,000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9962,0.9882,0.9,0.008,4.172,92.9204,✅,f2b40a644f83d551,2026-01-18T22:27:04.547376
991,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111,0.9567,0.9956,0.9,0.0388,14.2271,99.959,✅,38cdf7c82f70fb9d,2026-01-18T22:27:04.547448
992,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000,0.9813,0.9867,0.9,0.0054,3.2415,92.2691,✅,d8f90b974d413ca5,2026-01-18T22:27:04.551259
993,000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9819,0.9715,0.9,0.0104,5.001,93.5007,✅,f637911930ececfc,2026-01-18T22:27:04.551328
994,000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9502,0.968,0.9,0.0178,7.3437,95.1406,✅,440b9cbe149666b9,2026-01-18T22:27:04.555477
996,111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111,0.9682,0.983,0.9,0.0148,6.4278,94.4995,✅,cc0ae452059fd07a,2026-01-18T22:27:04.560566
995,111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9786,0.9607,0.9,0.0179,7.5585,95.2909,✅,451d883e57423caa,2026-01-18T22:27:04.559635
997,111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9798,0.9566,0.9,0.0232,9.3733,96.5613,✅,c5dd3e5e8aaab6c1,2026-01-18T22:27:04.561709
998,111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111,0.9576,0.9528,0.9,0.0048,2.9975,92.0982,✅,5c138764a968941b,2026-01-18T22:27:04.564633
1000,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111,0.9975,0.972,0.9,0.0255,10.313,97.2191,✅,28897bbe9918fcd8,2026-01-18T22:27:04.569998
999,000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,0.9614,0.9865,0.9,0.0251,9.8502,96.8952,✅,2844e8b28c0d1dbb,2026-01-18T22:27:04.569998
1001,111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111,0.9623,0.973,0.9,0.0107,4.9829,93.488,✅,1bdd4e93c3a0e0c0,2026-01-18T22:27:04.570974
1002,111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111,0.9871,0.9846,0.9,0.0024,2.1498,91.5048,✅,df1b424eaf0464a4,2026-01-18T22:27:04.574726
1005,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111,0.9888,0.9939,0.9,0.0052,3.0939,92.1658,✅,73f4f82a6187c101,2026-01-18T22:27:04.580862
1004,000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9972,0.9901,0.9,0.0071,3.833,92.6831,✅,5c419dc4c1600249,2026-01-18T22:27:04.580471
1003,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111,0.9626,0.9532,0.9,0.0094,4.5657,93.196,✅,bb19c86709edf47f,2026-01-18T22:27:04.580074
1008,111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111,0.999,0.9838,0.9,0.0152,6.6939,94.6857,✅,e74b60e5bfc07392,2026-01-18T22:27:04.591087
1006,111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111,0.989,0.9742,0.9,0.0148,6.5282,94.5697,✅,b5f7504a87b73ec1,2026-01-18T22:27:04.583113
1007,111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111,0.9736,0.9757,0.9,0.0021,1.9807,91.3865,✅,bdd8348a88b99d7a,2026-01-18T22:27:04.591068
1009,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000,0.9718,0.9803,0.9,0.0086,4.2345,92.9641,✅,4c963ad14fae8ff8,2026-01-18T22:27:04.592876
1010,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000,0.9678,0.9669,0.9,0.0009,1.5169,91.0618,✅,b65124ce1d5900e9,2026-01-18T22:27:04.597919
1012,111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9832,0.9646,0.9,0.0186,7.8066,95.4647,✅,6570144d32e53ef3,2026-01-18T22:27:04.599452
1013,000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9622,0.9704,0.9,0.0081,4.043,92.8301,✅,97cb0c6453d49f3a,2026-01-18T22:27:04.602842
1011,000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9703,0.9658,0.9,0.0045,2.8067,91.9647,✅,0bc740340ec2ce62,2026-01-18T22:27:04.598052
1014,111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9564,0.9776,0.9,0.0212,8.4822,95.9375,✅,0c4c5ea1a091a12a,2026-01-18T22:27:04.606185
1015,000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,0.9909,0.9745,0.9,0.0165,7.0831,94.9581,✅,5c4fdf876a8b29c6,2026-01-18T22:27:04.609299
1016,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000,0.9709,0.9971,0.9,0.0262,10.3273,97.2291,✅,025c751ae6d30c53,2026-01-18T22:27:04.613163
1017,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000,0.983,0.9667,0.9,0.0163,7.0023,94.9016,✅,0d3fbcfcb8f2f66f,2026-01-18T22:27:04.613348
1018,111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111,0.9879,0.958,0.9,0.0299,11.7728,98.2409,✅,80344b01f323e4d6,2026-01-18T22:27:04.619469
1019,000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9928,0.9736,0.9,0.0192,8.0672,95.6471,✅,f9e582ae1a0180e1,2026-01-18T22:27:04.619934
1020,111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9769,0.9731,0.9,0.0038,2.5151,91.7606,✅,0a8a9558576a04ee,2026-01-18T22:27:04.623841
1021,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9559,0.9532,0.9,0.0027,2.1131,91.4792,✅,75707efec4d91690,2026-01-18T22:27:04.624442
1022,111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111,0.9837,0.9963,0.9,0.0126,5.6815,93.9771,✅,3c75e98861a4537d,2026-01-18T22:27:04.629054
1023,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000,0.988,0.9955,0.9,0.0075,3.8625,92.7037,✅,de6d64c35d2dd992,2026-01-18T22:27:04.629250
1025,111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111,0.9852,0.9704,0.9,0.0149,6.5311,94.5718,✅,29cf5ae131750625,2026-01-18T22:27:04.633030
1024,111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111,0.9768,0.9717,0.9,0.0051,2.9992,92.0995,✅,99353d28a8823f94,2026-01-18T22:27:04.631764
1027,111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9888,0.995,0.9,0.0062,3.4104,92.3873,✅,559d1915b15d3cba,2026-01-18T22:27:04.639938
1026,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,0.9712,0.9807,0.9,0.0096,4.5842,93.2089,✅,12c3e9c327145953,2026-01-18T22:27:04.638637
1029,111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111,0.9677,0.9786,0.9,0.0109,5.0866,93.5606,✅,0b6b76f0e09b0e82,2026-01-18T22:27:04.646273
1028,000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9513,0.958,0.9,0.0067,3.5311,92.4718,✅,2b2f142f02c5fb1d,2026-01-18T22:27:04.645514
1030,111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9845,0.9556,0.9,0.0289,11.5241,98.0668,✅,4024261015227479,2026-01-18T22:27:04.647587
1031,000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000,0.9922,0.9592,0.9,0.033,13.0559,99.1391,✅,4c45a9f3b3df662d,2026-01-18T22:27:04.647891
1034,111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111,0.973,0.9587,0.9,0.0142,6.3632,94.4542,✅,152f2b2121f091f2,2026-01-18T22:27:04.658992
1033,000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,0.9863,0.9549,0.9,0.0314,12.483,98.7381,✅,2f2b7eb35c7fd2b4,2026-01-18T22:27:04.658145
1035,111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9709,0.9607,0.9,0.0103,4.9537,93.4676,✅,b5948cbb4571038c,2026-01-18T22:27:04.659241
1032,000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.965,0.9858,0.9,0.0209,8.5966,96.0176,✅,c7b3fae3d1a49e00,2026-01-18T22:27:04.658204
1036,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000,0.991,0.9738,0.9,0.0173,7.58,95.306,✅,6946481a97a6eb31,2026-01-18T22:27:04.666648
1038,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000,0.9967,0.9686,0.9,0.0281,11.5313,98.0719,✅,954a8ff5a8b8b58c,2026-01-18T22:27:04.667892
1037,111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9804,0.9865,0.9,0.0061,3.4942,92.446,✅,3f173ba7f126d563,2026-01-18T22:27:04.667630
1039,000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000,0.9645,0.9822,0.9,0.0177,7.6016,95.3211,✅,c614b5bfda261443,2026-01-18T22:27:04.674702
1040,111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111,0.9571,0.9927,0.9,0.0356,13.7277,99.6094,✅,9907e04a6fe7a1ff,2026-01-18T22:27:04.676683
1041,111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111,0.973,0.9833,0.9,0.0103,5.0403,93.5282,✅,d49e1f3149db990b,2026-01-18T22:27:04.677925
1042,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111,0.9921,0.9669,0.9,0.0252,10.5317,97.3722,✅,3cdce88c001f8688,2026-01-18T22:27:04.678031
1043,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111,0.9525,0.9618,0.9,0.0093,4.6357,93.245,✅,28e5131a18b7be8b,2026-01-18T22:27:04.682620
1044,000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9715,0.9902,0.9,0.0187,8.0657,95.646,✅,cffe25ad4ef2e6af,2026-01-18T22:27:04.685306
1045,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000,0.9504,0.9916,0.9,0.0412,15.5991,100.0,✅,52a07ffadb0b5447,2026-01-18T22:27:04.687238
1046,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111,0.9711,0.9645,0.9,0.0066,3.7603,92.6322,✅,6d2ebf18443bc204,2026-01-18T22:27:04.688059
1047,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111,0.974,0.9942,0.9,0.0202,8.6683,96.0678,✅,6517162d8ad89768,2026-01-18T22:27:04.692918
1048,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,0.9855,0.9671,0.9,0.0184,8.135,95.6945,✅,2d45748e81bb480e,2026-01-18T22:27:04.693183
1049,000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9702,0.9799,0.9,0.0096,4.867,93.4069,✅,84bef2ca4b20c1e3,2026-01-18T22:27:04.695935
1050,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.953,0.9722,0.9,0.0192,8.192,95.7344,✅,56c2e2b6b02627a3,2026-01-18T22:27:04.696775
1051,000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9517,0.9566,0.9,0.0049,3.1375,92.1962,✅,c68ef415c046b10f,2026-01-18T22:27:04.703330
1053,000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000,0.9916,0.9747,0.9,0.0169,7.6656,95.366,✅,dd10d6f176969cd1,2026-01-18T22:27:04.705645
1052,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9893,0.9552,0.9,0.0341,13.805,99.6635,✅,73d7671772a459ec,2026-01-18T22:27:04.703538
1054,000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9985,0.9955,0.9,0.003,2.4641,91.7249,✅,f9fd86f4820630cf,2026-01-18T22:27:04.710292
1055,111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9759,0.9648,0.9,0.0111,5.4587,93.8211,✅,070738911f575148,2026-01-18T22:27:04.713721
1057,111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111,0.9821,0.9777,0.9,0.0044,3.0049,92.1034,✅,a542f43c4fb940a3,2026-01-18T22:27:04.715208
1058,000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.99,0.9871,0.9,0.0029,2.4245,91.6971,✅,3709b7cf1f943189,2026-01-18T22:27:04.719110
1056,111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9832,0.9668,0.9,0.0164,7.425,95.1975,✅,0904137757fb7272,2026-01-18T22:27:04.713729
1059,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9536,0.9594,0.9,0.0058,3.4469,92.4128,✅,b00d9290a8718f67,2026-01-18T22:27:04.722831
1060,000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9762,0.9512,0.9,0.025,10.5097,97.3568,✅,10c54ad6c01ad0dc,2026-01-18T22:27:04.725183
1061,000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9826,0.9741,0.9,0.0085,4.5188,93.1631,✅,9f7fb791e3a2f5bf,2026-01-18T22:27:04.726200
1062,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111,0.989,0.9994,0.9,0.0104,5.2245,93.6572,✅,d575f01d3637ef8a,2026-01-18T22:27:04.726989
1066,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000,0.9586,0.961,0.9,0.0025,2.1957,91.537,✅,4cdc55845b09b6a2,2026-01-18T22:27:04.735298
1063,010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9827,0.9937,0.9,0.011,5.4268,93.7988,✅,988eb661c58f19bd,2026-01-18T22:27:04.732485
1064,000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000,0.9732,0.9678,0.9,0.0054,3.3016,92.3111,✅,a4df020d4ce20fa7,2026-01-18T22:27:04.734954
1065,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000,0.9793,0.9749,0.9,0.0045,2.9739,92.0817,✅,0e0ed70180ec6b47,2026-01-18T22:27:04.735027
1067,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111,0.9948,0.9642,0.9,0.0306,12.721,98.9047,✅,48a8a4b1e4da104a,2026-01-18T22:27:04.742124
1068,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000,0.9626,0.9735,0.9,0.0109,5.2921,93.7045,✅,73c9106e90c3af60,2026-01-18T22:27:04.744060
1070,000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.969,0.9565,0.9,0.0125,5.8794,94.1155,✅,0630f1c189908639,2026-01-18T22:27:04.744972
1069,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111,0.9512,0.9916,0.9,0.0405,15.6199,100.0,✅,5b6e191c55c54fe9,2026-01-18T22:27:04.744293
1071,000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9702,0.9848,0.9,0.0146,6.6367,94.6457,✅,66a92b5ca715815d,2026-01-18T22:27:04.751956
1074,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000,0.9776,0.9632,0.9,0.0144,6.6133,94.6293,✅,1a8d0c016d7e4037,2026-01-18T22:27:04.755863
1072,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,0.985,0.9996,0.9,0.0146,6.7243,94.707,✅,4c18c5b19faf0594,2026-01-18T22:27:04.754370
1073,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9709,0.9629,0.9,0.008,4.2278,92.9595,✅,037533a948228d93,2026-01-18T22:27:04.755740
1075,000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.9983,0.9515,0.9,0.0468,18.5735,100.0,✅,43af1ef4ea637456,2026-01-18T22:27:04.761438
1076,000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000,0.9513,0.9975,0.9,0.0462,17.6114,100.0,✅,95827b5a3a0fe5d7,2026-01-18T22:27:04.765639
1077,111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9569,0.9665,0.9,0.0096,4.7439,93.3208,✅,0ddcddbb003c6be9,2026-01-18T22:27:04.765874
1078,111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9916,0.9788,0.9,0.0128,6.0804,94.2563,✅,693bee7bf824d477,2026-01-18T22:27:04.769049
1079,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000,0.9797,0.9666,0.9,0.0131,6.1183,94.2828,✅,6d041b7b9fb5c424,2026-01-18T22:27:04.775507
1080,000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9651,0.9668,0.9,0.0016,1.7777,91.2444,✅,87c5c6cc711a4555,2026-01-18T22:27:04.776969
1082,000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.984,0.9775,0.9,0.0066,3.6746,92.5722,✅,1eb53a0e12826a87,2026-01-18T22:27:04.779810
1081,111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111,0.9932,0.9969,0.9,0.0037,2.5721,91.8005,✅,ac7d1869c2ff7933,2026-01-18T22:27:04.779107
1084,000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9991,0.9807,0.9,0.0184,8.2568,95.7797,✅,91c818636085cc51,2026-01-18T22:27:04.785016
1083,000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9969,0.992,0.9,0.0049,3.0573,92.1401,✅,ccc7c3564e1ff883,2026-01-18T22:27:04.784920
1087,111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111,0.9683,0.9582,0.9,0.0102,5.0071,93.5049,✅,15f81a8ff8126182,2026-01-18T22:27:04.792431
1085,111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9981,0.9889,0.9,0.0092,4.7164,93.3015,✅,15cf24698aa756aa,2026-01-18T22:27:04.788616
1088,000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9502,0.9653,0.9,0.0151,6.748,94.7236,✅,5d53e2a71005568e,2026-01-18T22:27:04.795380
1086,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000,0.9851,0.9575,0.9,0.0276,11.57,98.099,✅,b9f8fcba91b349fa,2026-01-18T22:27:04.792172
1089,000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9854,0.9749,0.9,0.0105,5.2067,93.6447,✅,ea7c4667e62a72d8,2026-01-18T22:27:04.801123
1090,111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111,0.9869,0.9876,0.9,0.0006,1.3894,90.9726,✅,b3e8cfa3ebfb99bc,2026-01-18T22:27:04.801893
1091,000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,0.9817,0.9976,0.9,0.0159,7.2731,95.0912,✅,836815f507638f1a,2026-01-18T22:27:04.803899
1092,111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.957,0.9678,0.9,0.0109,5.2623,93.6836,✅,46dc5ef9e8b5c380,2026-01-18T22:27:04.803977
