Frame,Result,H,S,C,I,Boost,SPHY,Accepted,Sig,TS
553,000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000,0.9684,0.953,0.9,0.0155,4.3223,93.0256,✅,8559342d37902089,2026-01-18T22:22:10.107689
555,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111,0.9939,0.9864,0.9,0.0076,2.8263,91.9784,✅,4ee9d41fcf7bb20e,2026-01-18T22:22:10.109657
554,111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111,0.9968,0.9679,0.9,0.0289,6.9645,94.8752,✅,be090d293dede47c,2026-01-18T22:22:10.109570
556,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100,0.9679,0.9789,0.9,0.011,3.4471,92.4129,✅,1aadb9641ae599c6,2026-01-18T22:22:10.113998
557,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000,0.9885,0.9928,0.9,0.0043,2.1602,91.5121,✅,79cd7d75944f556c,2026-01-18T22:22:10.118358
559,111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9748,0.9982,0.9,0.0234,5.813,94.0691,✅,874c4805bc6c8727,2026-01-18T22:22:10.119712
558,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000,0.9769,0.9655,0.9,0.0114,3.5477,92.4834,✅,929fbe55e10ae9a4,2026-01-18T22:22:10.119329
560,111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9894,0.9961,0.9,0.0068,2.6319,91.8423,✅,98ac5febaf100619,2026-01-18T22:22:10.123236
562,000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9822,0.9558,0.9,0.0264,6.4351,94.5045,✅,1a1596b7810322a4,2026-01-18T22:22:10.128738
561,000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.984,0.9557,0.9,0.0283,6.8054,94.7638,✅,8aadd26de52bc998,2026-01-18T22:22:10.128278
564,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000,0.9847,0.9658,0.9,0.0188,4.9916,93.4941,✅,b78b66b98a9341f9,2026-01-18T22:22:10.130481
563,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9895,0.9643,0.9,0.0252,6.2328,94.363,✅,596a9dcef71fd33a,2026-01-18T22:22:10.130050
565,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9735,0.9962,0.9,0.0227,5.6727,93.9709,✅,e644fdf2d2cdb320,2026-01-18T22:22:10.135406
566,111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9718,0.9859,0.9,0.014,3.9943,92.796,✅,f0342463fc231ace,2026-01-18T22:22:10.135981
567,000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000,0.9715,0.9519,0.9,0.0196,5.0828,93.5579,✅,1bc8e649739bf209,2026-01-18T22:22:10.137597
568,000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9881,0.9838,0.9,0.0043,2.0832,91.4583,✅,70d828e902dcbb92,2026-01-18T22:22:10.138815
570,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111,0.9529,0.9846,0.9,0.0317,7.2393,95.0675,✅,97c5a23bf2954446,2026-01-18T22:22:10.143806
569,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.983,0.9703,0.9,0.0128,3.7739,92.6417,✅,0be234599672bc56,2026-01-18T22:22:10.142643
571,011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9622,0.9786,0.9,0.0163,4.3921,93.0744,✅,16622cf5db8c09c5,2026-01-18T22:22:10.145845
572,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9928,0.9934,0.9,0.0005,1.272,90.8904,✅,fff068d2f0000722,2026-01-18T22:22:10.145974
574,000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9726,0.9637,0.9,0.0089,2.9576,92.0703,✅,da10b4210e0e5f71,2026-01-18T22:22:10.151547
576,000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9969,0.9703,0.9,0.0266,6.5496,94.5847,✅,77ce1efbd722d159,2026-01-18T22:22:10.154781
573,111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111,0.9816,0.9937,0.9,0.0121,3.5932,92.5153,✅,7b0f3ec51c8a6b67,2026-01-18T22:22:10.151143
575,000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000,0.9529,0.996,0.9,0.043,9.3545,96.5481,✅,184f402e9e74f213,2026-01-18T22:22:10.154117
577,111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111,0.9622,0.9847,0.9,0.0226,5.5905,93.9134,✅,b8dc402c43b9d6b7,2026-01-18T22:22:10.159458
578,000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000,0.9958,0.9611,0.9,0.0347,8.1525,95.7067,✅,a8de85fe29c9beac,2026-01-18T22:22:10.164116
579,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111,0.9662,0.9999,0.9,0.0337,7.7524,95.4266,✅,f93a70cc7741412a,2026-01-18T22:22:10.164143
580,000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.984,0.9955,0.9,0.0115,3.4769,92.4339,✅,05b7ad778ecb1776,2026-01-18T22:22:10.164892
581,111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111,0.9806,0.9641,0.9,0.0165,4.5036,93.1525,✅,c8f61d24993b2927,2026-01-18T22:22:10.167639
583,111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9818,0.955,0.9,0.0268,6.564,94.5948,✅,2f5a92ee26f61f10,2026-01-18T22:22:10.174117
584,111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9748,0.9703,0.9,0.0045,2.0752,91.4526,✅,4ec7b6c5246bc150,2026-01-18T22:22:10.174870
582,000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9569,0.9778,0.9,0.0209,5.2875,93.7012,✅,fa2e2e0ebd18c20a,2026-01-18T22:22:10.174036
585,111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9702,0.9509,0.9,0.0194,5.0737,93.5516,✅,3b88c4c2c033f3f5,2026-01-18T22:22:10.177409
587,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111,0.9755,0.9998,0.9,0.0242,6.0652,94.2456,✅,7fc473e21ee885d5,2026-01-18T22:22:10.183343
586,111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111,0.9532,0.9982,0.9,0.045,9.8739,96.9118,✅,7055fd322f57c4db,2026-01-18T22:22:10.182015
588,000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9909,0.9922,0.9,0.0013,1.4244,90.9971,✅,12426239a4e6ae49,2026-01-18T22:22:10.183787
589,000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000,0.9754,0.9796,0.9,0.0042,2.0348,91.4244,✅,1c8872c8cfa80cc7,2026-01-18T22:22:10.187783
590,111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9666,0.9962,0.9,0.0296,7.1193,94.9835,✅,5f24162c49afcb05,2026-01-18T22:22:10.191522
591,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000,0.9847,0.9663,0.9,0.0185,5.0201,93.5141,✅,d7b9ca93c1520bcd,2026-01-18T22:22:10.193995
592,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000,0.9659,0.9888,0.9,0.0229,5.8317,94.0822,✅,a9002e67030f8e8b,2026-01-18T22:22:10.194142
593,111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9634,0.9983,0.9,0.0348,8.1736,95.7215,✅,314cdfcb07bbd811,2026-01-18T22:22:10.195432
594,000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9721,0.9639,0.9,0.0082,2.9303,92.0512,✅,4a5078577c6937cb,2026-01-18T22:22:10.199254
595,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111,0.9568,0.9535,0.9,0.0033,1.932,91.3524,✅,0ce8139f4a8ea0b5,2026-01-18T22:22:10.202665
596,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,0.9652,0.9703,0.9,0.0052,2.3119,91.6183,✅,83a7f4a370287c76,2026-01-18T22:22:10.203281
597,111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111,0.996,0.9988,0.9,0.0028,1.8224,91.2757,✅,b3960f277089be26,2026-01-18T22:22:10.206115
598,000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000,0.971,0.9915,0.9,0.0205,5.4747,93.8323,✅,8f6ef994d7c9f5b3,2026-01-18T22:22:10.209645
599,111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9985,0.9889,0.9,0.0096,3.3212,92.3248,✅,366a0bee8d92746f,2026-01-18T22:22:10.212563
600,000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000,0.9588,0.955,0.9,0.0038,2.0931,91.4652,✅,e2ff1e8d28e5aa35,2026-01-18T22:22:10.212591
602,000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9888,0.9794,0.9,0.0094,3.3127,92.3189,✅,30ce7280aab61d09,2026-01-18T22:22:10.218475
601,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111,0.9948,0.9516,0.9,0.0432,10.2533,97.1773,✅,0b2036ba2fc186d3,2026-01-18T22:22:10.216426
603,111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111,0.9744,0.9927,0.9,0.0183,5.1231,93.5862,✅,0943fe83cb9270fd,2026-01-18T22:22:10.221899
604,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000,0.9859,0.9836,0.9,0.0023,1.7991,91.2594,✅,101c4e031b91a52e,2026-01-18T22:22:10.222735
606,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111,0.9885,0.9632,0.9,0.0252,6.6822,94.6775,✅,481443008ecf7870,2026-01-18T22:22:10.229179
605,000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000,0.9898,0.9624,0.9,0.0274,7.1095,94.9767,✅,9bcb929c69e41d2e,2026-01-18T22:22:10.228191
608,000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9579,0.9634,0.9,0.0055,2.5081,91.7557,✅,c1ff7986deb8a415,2026-01-18T22:22:10.230791
607,111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111,0.9512,0.9618,0.9,0.0106,3.546,92.4822,✅,7ed68ccce44bb7fc,2026-01-18T22:22:10.230116
609,111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111,0.9672,0.9921,0.9,0.025,6.537,94.5759,✅,146b04c15ad33453,2026-01-18T22:22:10.237416
610,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000,0.9989,0.9684,0.9,0.0306,7.899,95.5293,✅,0e297c46bfd9cabb,2026-01-18T22:22:10.237481
611,000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000,0.9536,0.9931,0.9,0.0395,9.3687,96.5581,✅,9be78960ff8991a3,2026-01-18T22:22:10.239289
612,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111,0.9827,0.987,0.9,0.0043,2.2634,91.5844,✅,8a978517b60d3fa1,2026-01-18T22:22:10.239386
613,000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9518,1.0,0.9,0.0482,11.0562,97.7394,✅,21d6cf61abcc5c0e,2026-01-18T22:22:10.244403
614,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,0.9736,0.9916,0.9,0.018,5.1635,93.6145,✅,fbeaf44d1cb87975,2026-01-18T22:22:10.245119
616,111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111,0.9506,0.9836,0.9,0.0331,8.1367,95.6957,✅,432789f503b6110d,2026-01-18T22:22:10.247880
615,111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111,0.9671,0.9587,0.9,0.0084,3.1571,92.21,✅,f95d9124049812dc,2026-01-18T22:22:10.245526
617,111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9507,0.9922,0.9,0.0416,9.8161,96.8713,✅,e6b29c0bd0ffce4f,2026-01-18T22:22:10.253892
618,111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9949,0.9804,0.9,0.0145,4.5147,93.1603,✅,89b7f0e4d42e526e,2026-01-18T22:22:10.254744
619,000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000,0.9505,0.9672,0.9,0.0166,4.8295,93.3806,✅,e6d340e324a87461,2026-01-18T22:22:10.257622
620,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9816,0.9603,0.9,0.0213,5.9352,94.1547,✅,8a24433974eee556,2026-01-18T22:22:10.259149
621,000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9726,0.991,0.9,0.0185,5.2743,93.692,✅,4c88cdbd81e0db74,2026-01-18T22:22:10.262009
622,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000,0.9784,0.9559,0.9,0.0224,6.1609,94.3127,✅,2091031439907b1a,2026-01-18T22:22:10.264151
623,110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9836,0.9842,0.9,0.0005,1.4109,90.9877,✅,c022bed77266a1c2,2026-01-18T22:22:10.265713
624,111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111,0.9717,0.9726,0.9,0.0008,1.4746,91.0322,✅,235085df2a6aef30,2026-01-18T22:22:10.269384
625,111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9791,0.957,0.9,0.022,6.0716,94.2501,✅,e70cac1b2a5fe7df,2026-01-18T22:22:10.271557
626,111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111,0.9891,0.9699,0.9,0.0192,5.502,93.8514,✅,13f66b23e314631b,2026-01-18T22:22:10.274317
627,111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111,0.9835,0.9706,0.9,0.0129,4.1147,92.8803,✅,aa8680661f508d96,2026-01-18T22:22:10.278103
628,000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000,0.9722,0.9744,0.9,0.0022,1.7348,91.2143,✅,e1cd869a69315033,2026-01-18T22:22:10.278160
629,111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9558,0.9822,0.9,0.0264,6.8498,94.7948,✅,4e7a98347d49f408,2026-01-18T22:22:10.279981
630,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000,0.9695,0.9831,0.9,0.0136,4.1977,92.9384,✅,90c3a3d0ee346ff9,2026-01-18T22:22:10.282330
631,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000,0.9759,0.9634,0.9,0.0125,3.979,92.7853,✅,386ceb4f6e6fb489,2026-01-18T22:22:10.286849
632,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111,0.9889,0.9839,0.9,0.0049,2.314,91.6198,✅,f30a5a03cafa001e,2026-01-18T22:22:10.288036
633,111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9915,0.9655,0.9,0.026,6.9749,94.8825,✅,e93a345d4ce648cc,2026-01-18T22:22:10.288233
634,000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9593,0.9643,0.9,0.005,2.2988,91.6092,✅,6770b3d97ecb5b76,2026-01-18T22:22:10.289027
636,111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111,0.9809,0.9925,0.9,0.0116,3.76,92.632,✅,3767ec0a847d0b69,2026-01-18T22:22:10.295678
637,110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9895,0.9812,0.9,0.0083,3.0473,92.1331,✅,ad02cd592fb7d52c,2026-01-18T22:22:10.297896
638,000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000,0.9506,0.9621,0.9,0.0115,3.6828,92.578,✅,a3c881e360dcd95f,2026-01-18T22:22:10.298481
635,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000,0.9603,0.9974,0.9,0.0371,9.0993,96.3695,✅,5205ad594f03faaa,2026-01-18T22:22:10.295395
639,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111,0.982,0.9763,0.9,0.0057,2.4407,91.7085,✅,d397b4097d862a22,2026-01-18T22:22:10.305034
642,111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111,0.9642,0.9918,0.9,0.0276,7.176,95.0232,✅,70d2fe14e5cb4b34,2026-01-18T22:22:10.309843
641,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111,0.9877,0.9564,0.9,0.0312,8.1089,95.6762,✅,4087ed38faa115f7,2026-01-18T22:22:10.309248
640,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000,0.9591,0.9917,0.9,0.0325,8.1674,95.7172,✅,0da25dc03fcf1e1f,2026-01-18T22:22:10.309146
643,111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111,0.9945,0.9651,0.9,0.0294,7.7688,95.4381,✅,e2e0c19b47fce689,2026-01-18T22:22:10.313722
644,111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111,0.9912,0.9648,0.9,0.0264,7.0988,94.9691,✅,caf15c9c27685754,2026-01-18T22:22:10.318280
647,000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9833,0.9522,0.9,0.0311,8.1082,95.6758,✅,bb2d0f0e61a476cc,2026-01-18T22:22:10.322961
645,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9979,0.9867,0.9,0.0112,3.7158,92.6011,✅,c0ec5ea708ba2d0a,2026-01-18T22:22:10.320089
646,111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111,0.9924,0.9591,0.9,0.0333,8.6452,96.0516,✅,86e60b8669d207ac,2026-01-18T22:22:10.320307
649,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000,0.9512,0.9713,0.9,0.0201,5.574,93.9018,✅,cab6d134ee51bf93,2026-01-18T22:22:10.330258
648,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,0.9639,0.9822,0.9,0.0183,5.2323,93.6626,✅,b4d710c016c5bca7,2026-01-18T22:22:10.329362
650,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111,0.9618,0.9565,0.9,0.0053,2.3782,91.6647,✅,e55a6c59bc8c6f73,2026-01-18T22:22:10.331371
651,111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111,0.9652,0.9909,0.9,0.0257,6.8797,94.8158,✅,d2dd082a61990973,2026-01-18T22:22:10.334881
653,111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.984,0.9868,0.9,0.0027,1.8107,91.2675,✅,20425c5962ca33d1,2026-01-18T22:22:10.338906
652,111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.951,0.9664,0.9,0.0154,4.5936,93.2155,✅,33683bca7082746f,2026-01-18T22:22:10.338646
655,000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000,0.9709,0.9865,0.9,0.0156,4.7447,93.3213,✅,a5fee38ebfd46880,2026-01-18T22:22:10.342817
654,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111,0.9966,0.9907,0.9,0.006,2.5828,91.808,✅,b8ce6bb4b0e5feb8,2026-01-18T22:22:10.342299
657,000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,0.9843,0.98,0.9,0.0044,2.234,91.5638,✅,a7e20fc73c8f2178,2026-01-18T22:22:10.346781
656,000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000,0.9616,0.9705,0.9,0.0089,3.2286,92.2601,✅,a425e5d04a3bffa0,2026-01-18T22:22:10.346765
660,111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111,0.9982,0.993,0.9,0.0051,2.4546,91.7182,✅,9fcf83a6591b2e9d,2026-01-18T22:22:10.353544
661,111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111,0.9762,0.9871,0.9,0.011,3.7904,92.6533,✅,887c800769bda170,2026-01-18T22:22:10.355441
658,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111,0.9654,0.9683,0.9,0.0029,1.9021,91.3315,✅,f91eebff07f2ac5e,2026-01-18T22:22:10.353226
659,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,0.9563,0.9666,0.9,0.0103,3.5696,92.4987,✅,0e8a04eb762084c3,2026-01-18T22:22:10.353226
662,000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,0.9992,0.9932,0.9,0.006,2.6854,91.8798,✅,1dfd608ab06af568,2026-01-18T22:22:10.361643
664,111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.972,0.9878,0.9,0.0158,4.913,93.4391,✅,9fb968268364670a,2026-01-18T22:22:10.364075
663,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000,0.9536,0.9941,0.9,0.0405,10.2001,97.1401,✅,b905186a323f0520,2026-01-18T22:22:10.363384
665,000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.988,0.9765,0.9,0.0115,3.9983,92.7988,✅,9303112d0f363d82,2026-01-18T22:22:10.364079
666,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000,0.9572,0.9759,0.9,0.0187,5.5475,93.8833,✅,dd1c779bbe1a10a0,2026-01-18T22:22:10.369688
667,111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.987,0.9688,0.9,0.0182,5.5877,93.9114,✅,670c39d4b7c53951,2026-01-18T22:22:10.371978
669,000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,0.9949,0.9559,0.9,0.039,10.3857,97.27,✅,74ed2f1837c27895,2026-01-18T22:22:10.373779
668,111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111,0.9748,0.9507,0.9,0.0241,6.8862,94.8203,✅,5deac4f82f5ea735,2026-01-18T22:22:10.372960
670,111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9543,0.9685,0.9,0.0142,4.5804,93.2063,✅,5c865358745f5fe5,2026-01-18T22:22:10.378734
671,000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9645,0.9907,0.9,0.0262,7.3341,95.1338,✅,2c197f12d86a026a,2026-01-18T22:22:10.381369
672,111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111,0.9876,0.986,0.9,0.0016,1.7234,91.2064,✅,895f8c4e42e17619,2026-01-18T22:22:10.382423
673,000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000,0.9758,0.9944,0.9,0.0185,5.6686,93.968,✅,bf5530bd8723761c,2026-01-18T22:22:10.383344
674,000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9855,0.9886,0.9,0.0031,2.0685,91.4479,✅,a3a2e31708fd992f,2026-01-18T22:22:10.388153
675,000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000,0.9677,0.972,0.9,0.0043,2.3671,91.6569,✅,2f45122c958afa98,2026-01-18T22:22:10.390357
677,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111,0.9873,0.9653,0.9,0.0219,6.5615,94.5931,✅,80c9a2324a1be30a,2026-01-18T22:22:10.393437
676,000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9552,0.9655,0.9,0.0103,3.7408,92.6185,✅,0d2e1c1ba3966c31,2026-01-18T22:22:10.391603
678,111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111,0.9576,0.9605,0.9,0.003,2.0654,91.4458,✅,c3746e8e67530214,2026-01-18T22:22:10.397807
679,000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9529,0.954,0.9,0.0011,1.626,91.1382,✅,c95da4cc5f8f1d97,2026-01-18T22:22:10.400182
680,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,0.97,0.9727,0.9,0.0027,1.985,91.3895,✅,2ffa27dc8e017d9d,2026-01-18T22:22:10.403016
681,111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111,0.9702,0.9519,0.9,0.0183,5.6546,93.9582,✅,598bf02548ed35bb,2026-01-18T22:22:10.403388
682,000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000,0.9716,0.9595,0.9,0.0121,4.2121,92.9485,✅,1af29db98b6e8d73,2026-01-18T22:22:10.407035
683,111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9999,0.9585,0.9,0.0415,11.1821,97.8274,✅,3a22d378a49f3c76,2026-01-18T22:22:10.409975
684,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000,0.9725,0.9937,0.9,0.0213,6.3295,94.4306,✅,ba528a47df0c1563,2026-01-18T22:22:10.413027
685,000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000,0.9701,0.9615,0.9,0.0086,3.3647,92.3553,✅,e057c518c47a7bf0,2026-01-18T22:22:10.413705
686,111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9656,0.974,0.9,0.0084,3.3088,92.3162,✅,36bb7ef1988961b3,2026-01-18T22:22:10.416455
688,000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,0.9753,0.9955,0.9,0.0202,6.0904,94.2633,✅,de9b6ce93c5361cd,2026-01-18T22:22:10.422213
687,000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9892,0.9855,0.9,0.0037,2.1772,91.5241,✅,07df3e16f96c7603,2026-01-18T22:22:10.420076
